</ul>
<h2 style=\"text-align: justify;\">Преимущества зубных имплантов</h2>
<ul style=\"text-align: justify;\">
<li>Восстанавливается целостность зубного ряда</li>
<li>Сохраняется уровень костной ткани</li>
<li>Восстанавливается эстетика</li>
<li>Импланты трудно отличить от натуральных зубов</li>
<li>Длительность использования (конструкция служит около 20 лет)</li>
</ul>
<h2 style=\"text-align: justify;\">Как проходит прием стоматолога-имплантолога</h2>
<p style=\"text-align: justify;\">Подготовка к имплантации всегда начинается с первичного осмотра, определяются объемы и очередность процедур. Стоматолог-имплантолог направляет на панорамный снимок, а затем разрабатывает план лечения. По результатам снимков зубной врач расскажет обо всех вариантах лечения, которые вам подойдут.</p>
<h2 style=\"text-align: justify;\">Как устанавливаются импланты</h2>
<p style=\"text-align: justify;\">Перед установкой имплантов зубов, необходимо позаботиться о полости рта. Важно не допустить развитие бактерий, которые могут попасть внутрь и вызвать воспаление тканей вокруг импланта. <br />Чтобы установить имплант, нужно сделать разрез десны. В кости при помощи специальных инструментов создается ложе, в котором имплант фиксируется. Сверху ставится заглушка и десна ушивается. Далее врач устанавливает металлическое изделие, используемое для соединения протеза и импланта. После этого происходит снятие слепков для протезирования и непосредственно, сам процесс протезирования. Данный этап является заключительным в имплантации зубов.</p>
<h2 style=\"text-align: justify;\">Записаться к стоматологу-имплантологу</h2>
<p style=\"text-align: justify;\">В вопросе имплантации зубов, важно выбрать профессионала. На сайте Doc.ua представлены только квалифицированные врачи, которые имеют большой практический опыт. Запись на прием через сайт или мобильное приложение значительно упростит процесс обращения к врачу и получения услуг стоматологии. Для подтверждения данных с вами обязательно свяжется оператор колл-центра.</p>",NULL,NULL,0,"Имплантолога","Имплантологов",NULL,NULL,1,1,1,"","",""
100,"Нейрофизиолог","nejrofiziolog",NULL,NULL,NULL,"",NULL,NULL,0,NULL,NULL,NULL,NULL,1,1,1,"","",""
101,"Паталогическая анатомия","patalogicheskaya-anatomiya",NULL,NULL,NULL,"",NULL,NULL,0,"Паталогической анатомии","Паталогических анатомий","Паталогических анатомий",NULL,1,1,1,"","","Патологічна анатомія"
102,"Ортопед-травматолог","ortoped-travmatolog",NULL,NULL,NULL,"<p><span style=\"font-weight: 400;\">Ортопед-травматолог занимается диагностикой, лечением и реабилитацией пациентов, страдающих различными формами патологии опорно-двигательного аппарата.&nbsp;</span></p>
<p><span style=\"font-weight: 400;\">Консультация ортопеда-травматолога требуется пациентам в любом возрасте, ведь проблемы, связанные с двигательными органами, появляются у детей, подростков, молодежи, людей среднего и пожилого возраста.</span></p>
<h2><strong>Симптомы, при которых стоит посетить ортопеда-травматолога:</strong></h2>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">боли в костях, суставах и мышцах (в том числе, после травм),</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">отек суставов,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">опухоли вокруг костей и суставов,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">боль в костях и суставах после травм,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">деформации костей,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">искривление длинных костей верхних и нижних конечностей,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">деформации костей рук и ног,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">ограничение объема движений суставов и позвоночника,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">после ортопедических операций (например, после имплантации протезов суставов, элементов стабилизации позвоночника, металлических элементов, соединяющих костные отломки).</span></li>
</ul>
<h2><strong>Что лечит ортопед-травматолог?</strong></h2>
<p><span style=\"font-weight: 400;\">К наиболее частым заболеваниям, о которых пациенты сообщают врачу, относятся:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">остеохондроз позвоночника,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">сколиоз,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">спондилолистез,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">вальгусная и варусная деформации нижних конечностей,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">плоскостопие,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">пяточная шпора,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">артриты и артрозы,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">эпикондилиты,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">стилоидиты,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">бурсит,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">доброкачественные опухоли и опухолеподобные заболевания,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">последствия и осложнения травм.</span></li>
</ul>
<h2><strong>Как проходит консультация врача&nbsp;</strong></h2>
<p><span style=\"font-weight: 400;\">Во время приема доктор расспросит о ваших симптомах и жалобах, проведет осмотр и, при необходимости, назначит дополнительные обследования для постановки точного диагноза.</span></p>
<p><span style=\"font-weight: 400;\">Ортопед-травматолог диагностирует заболевания на основании рентгенологических, ультразвуковых и лабораторных исследований.&nbsp;</span></p>
<h2><strong>Отзывы об ортопедах-травматологах</strong></h2>
<p><span style=\"font-weight: 400;\">При выборе лучших ортопедов-травматологов вы можете руководствоваться отзывами на сайте.</span></p>
<p><span style=\"font-weight: 400;\">Мы публикуем только реальные отзывы тех пациентов, которые записывались в клинику через наш сервис и прошли консультацию.</span></p>
<p><span style=\"font-weight: 400;\">После посещения доктора вы тоже можете написать собственный отзыв, независимо от того каким он будет, положительным или отрицательным, что в последующем поможет определиться с выбором врача другим посетителям портала DOC.UA.</span></p>
<h2><strong>Запись на прием к ортопеду-травматологу через интернет </strong><strong>&ndash;</strong><strong> быстро и просто!</strong></h2>
<p><span style=\"font-weight: 400;\">На данной странице представлены анкеты частных врачей с максимальной информацией об опыте работы, компетенции доктора и стоимость оказываемых им услуг.</span></p>
<p><span style=\"font-weight: 400;\">Оформить заявку на посещение ортопеда-травматолога можно онлайн круглосуточно. В ближайшее рабочее время операторы колл-центра перезвонят вам для уточнения деталей, связанных с датой и временем записи к врачу, а также ценой приёма.</span></p>",NULL,NULL,0,"Ортопеда-травматолога","Ортопедов-травматологов","Ортопеды-травматологи",NULL,0,1,1,"","","Ортопед-травматолог"
103,"Диагност","diagnost",NULL,NULL,NULL,"<p><span style=\"font-weight: 400;\">Врач-диагност проводит обследование всех органов и систем организма&nbsp; для обнаружения патологических изменений. Врач не проводит лечение какого-либо органа. Главная его задача &ndash; обследование организма или отдельной его части с использованием современных методов диагностики.</span></p>
<p><span style=\"font-weight: 400;\">Благодаря соответствующим диагностическим методикам возможно раннее диагностирование заболевания, уточнение диагноза и принятие правильного терапевтического решения.</span></p>
<p><span style=\"font-weight: 400;\">Сведения о состоянии здоровья специалист получает в результате проведения:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">УЗИ,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">МРТ,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">КТ,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">рентгена.</span></li>
</ul>
<p><span style=\"font-weight: 400;\">Чаще всего к диагносту направляет врач узкой специализации для подтверждения диагноза. С помощью диагностики можно уточнить локализацию, размеры, плотность патологического очага, оценить его распространенность и степень поражения органов.&nbsp;</span></p>
<h2><strong>Что диагностирует врач-диагност?</strong></h2>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">заболевания неврологической системы,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">эндокринные патологии,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">заболевания мочеполовой системы,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">сердечно-сосудистой,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">болезни пищеварительного тракта,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">опорно-двигательного аппарата,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">ЛОР-органы.</span></li>
</ul>
<h2><strong>Как проходит прием у диагноста</strong></h2>
<p><span style=\"font-weight: 400;\">Перед началом проведения диагностики врач проведет опрос пациента на предмет&nbsp; симптомов, анамнеза заболевания, образа жизни и наличии вредных привычек. Перед проведением обследования может понадобиться специальная подготовка. Например, при диагностике системы ЖКТ необходимо прийти на процедуру натощак и придерживаться особой диеты за неделю.</span></p>
<h2><strong>Как записаться к врачу-диагносту через интернет?</strong></h2>
<p><span style=\"font-weight: 400;\">На сайте DOC.UA представлены анкеты лучших диагностов Киева и других городов Украины, в которых </span><span style=\"font-weight: 400;\">можно найти информацию о предоставляемых ими услугах и стоимости приёма.</span></p>
<p><span style=\"font-weight: 400;\">Записаться на приём можно в онлайн-режиме или позвонив по телефону, указанному на сайте. В ближайшее рабочее время вам перезвонит оператор колл-центра для подтверждения заявки, а также согласования времени и цены приёма.</span></p>",NULL,NULL,0,"Диагноста","Диагностов","Диагносты",NULL,0,1,1,"","","Діагност"
104,"Торакальный хирург","torakalnyj-hirurg",NULL,NULL,NULL,"<p><span style=\"font-weight: 400;\">Торакальный хирург </span><span style=\"font-weight: 400;\">&ndash;</span><span style=\"font-weight: 400;\"> это специалист, который </span><span style=\"font-weight: 400;\">занимается хирургическим лечением внутригрудных заболеваний, травм и врожденных дефектов в этой области, а также он занимается реабилитацией послеоперационных пациентов и профилактикой осложнений.</span></p>
<h2><strong>Когда стоит обратиться к доктору?</strong></h2>
<p><span style=\"font-weight: 400;\">Обычно к торакальному хирургу направляет гастроэнтеролог, пульмонолог или терапевт.</span></p>
<p><span style=\"font-weight: 400;\">Симптомы, при которых врачу нужно показаться незамедлительно:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">длительный кашель с примесями гноя и неприятным запахом;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">кровохарканье;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">боли в груди (имеет значение место локализации боли, ее нарастающий характер, время возникновения: при ходьбе, дыхании или даже в состоянии покоя);</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">одышка;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">ощущение удушья;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">дисфагия &ndash; затруднение глотания пищи.</span></li>
</ul>
<h2><strong>Что лечит торакальный хирург</strong></h2>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">плеврит,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">эмпиему (нагноение),&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">ателектаз легкого,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">стеноз трахеи,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">бронхоэктазию,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">тромбоз легочной артерии,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">воспаление ребер,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">аномалии пищевода,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">заболевания сердца (онкологические заболевания, поражающие сердечную мышцу и перикард),</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">патологию вилочковой, щитовидной, молочной железы.</span></li>
</ul>
<p><span style=\"font-weight: 400;\">Торакальный хирург также поводит операции на трахее, бронхах и диафрагме, то есть мышце, отделяющей грудную клетку от брюшной полости.&nbsp;</span></p>
<h2><strong>Диагностика в работе торакального хирурга</strong></h2>
<p><span style=\"font-weight: 400;\">Одной из задач грудной хирургии является поставновка точного диагноза, от которого в свою очередь зависит выбор методики лечения и эффективность.</span></p>
<p><span style=\"font-weight: 400;\">Врач владеет современными диагностическими методиками: бронхоскопией, ангиографией, биопсией, спирографией, УЗИ, КТ, МСКТ и МРТ.</span></p>
<p><span style=\"font-weight: 400;\">После проведения всех необходимых диагностических процедур, оценки полной клинической картины и поставноки точного диагноза, торакальный хирург опредляется с методикой лечения.</span></p>
<h2><strong>Используемые методы&nbsp;</strong></h2>
<p><span style=\"font-weight: 400;\">Благодаря постоянному развитию медицины и хирургии, торакальный хирург может использовать современные хирургические методы, такие как:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">лазерная хирургия и минимально инвазивная торакальная хирургия,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">торакотомия,&nbsp;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">торакоцентез (плевральная пункция)</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">торакоскопия (также известная как &laquo;хирургия через отверстие&raquo;).</span></li>
</ul>
<h2><strong>DOC.UA &ndash; быстрая и удобная запись на приём к торакальному хирургу!</strong></h2>
<p><span style=\"font-weight: 400;\">На сайте DOC.UA можно ознакомиться со списком торакальных хирургов и записаться на приём в онлайн-режиме. Есть возможность оставлять заявки круглосуточно, операторы колл-центра свяжутся с вами в ближайшее рабочее время, после чего можно будет уточнить стоимость услуг и любые другие вопросы, касающиеся посещения данного врача.</span></p>
<p><span style=\"font-weight: 400;\">На сайте предоставляется возможность получить основную информацию о процедурах, достижениях и профессиональном опыте врачей. Каждый желающий может записаться через интернет к наиболее подходящему для себя врачу в Киеве или другом городе Украины, посмотреть отзывы о специалистах и клиниках, подобрать наиболее комфортную цену записи на приём.&nbsp;</span></p>",NULL,NULL,0,"Торакального хирурга","Торакальных хирургов","Торакальные хирурги",NULL,1,1,1,"","","Торакальний хірург"
105,"Стоматолог-хирург","stomatolog",NULL,NULL,NULL,"<p><span style=\"font-weight: 400;\">Стоматолог-хирург &ndash; это врач, который проводит хирургическое лечение заболеваний, возникающих в полости рта, а также в прилегающих областях.</span></p>
<p><span style=\"font-weight: 400;\">Хирург работает в тесной связке со стоматологами-терапевтами, ортодонтами и ортопедами.</span></p>
<p><span style=\"font-weight: 400;\">Сегодня стоматолог-хирург использует все достижения развития хирургической стоматологии.</span></p>
<h2><strong>Когда стоит посетить кабинет стоматолога-хирурга?</strong></h2>
<p><span style=\"font-weight: 400;\">Обычно к этому врачу пациента направляет лечащий врач, но, в это же время, пациент может самостоятельно обратиться за помощью стоматолога-хирурга в ситуациях, когда:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">резкие болевые ощущения в полости рта;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">зуб сильно поврежден или разрушен;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">после травмы зуб мешает работать всей челюсти;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">началось смещение зубного ряда (если вовремя не сделана имплантация);</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">разрушение коронки без возможности ее восстановления;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">необходимость удаления одного из зубов для нормального роста других, включая зуб &laquo;мудрости&raquo;;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">дефекты уздечки и губ.</span></li>
</ul>
<h2><strong>Что входит в компетенцию врача?</strong></h2>
<p><span style=\"font-weight: 400;\">Удаление зубов &ndash; это самая сложная, но далеко не единственная операция, которую проводит стоматолог-хирург.</span></p>
<p><span style=\"font-weight: 400;\">Диагностика и лечение позволяют ликвидировать очаги инфекции, а также реконструировать и регенерировать ткани. В рамках стоматологической хирургии врач:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">выполняет удаление, т.е. удаление временных и постоянных зубов (часто &laquo;восьмерок&raquo;), в том числе ретенционных и непрорезавшихся зубов,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">выполняет процедуры по удалению, среди прочего миомы и эпилаты,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">подготовка к протезированию,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">лечит рак полости рта,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">выполняет резекцию кончика корня,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">выполняет реконструктивные процедуры,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">лечит абсцессы,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">лечит височно-нижнечелюстные суставы,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">лечит орофациальные свищи.</span></li>
</ul>
<h2><strong>Как подготовиться к посещению стоматолога-хирурга?</strong></h2>
<p><span style=\"font-weight: 400;\">Стоматология, в том числе хирургическая, требует от пациента специальной подготовки. Основная &ndash; правильная гигиена полости рта, заключающаяся в тщательной очистке зубов от остатков пищи.</span></p>
<p><span style=\"font-weight: 400;\">Перед посещением стоматолога-хирурга стоит пораньше поесть, ведь после процедуры рекомендуется ограничить питание после процедуры. Затем зубы следует тщательно очистить, при необходимости перед процедурой выпить только воду.</span></p>
<h2><strong>Запись к стоматологу-хирургу через интернет &ndash; быстрый и удобный способ попасть к квалифицированному специалисту</strong></h2>
<p><span style=\"font-weight: 400;\">Сайт DOC.UA предлагает базу высококвалифицированных специалистов в области стоматологической хирургии, работающих в Киеве и других городах Украины. Вы имеете возможность ознакомиться с отзывами пациентов, профессиональным опытом, стоимостью приёма частных врачей и записаться к подходящему специалисту на консультацию. Вы можете узнать сразу стоимость его услуг, возможен ли выезд врача и какова цена даной услуги.</span></p>
<p><span style=\"font-weight: 400;\">Оставить заявку на запись к специалисту можно онлайн круглосуточно. Наши менеджеры обработают заявку в ближайшее рабочее время и обязательно вам перезвонят, чтобы обсудить вопрос даты приёма и точную стоимость услуг.</span></p>",NULL,NULL,0,"Стоматолога-хирурга","Стоматологов-хирургов","Стоматологи-хирурги",NULL,0,1,1,"","","Стоматолог-хірург"
106,"Психоневролог","psihonevrolog",NULL,NULL,NULL,"<p><span style=\"font-weight: 400;\">Психоневролог &ndash; это врач, который специализируется в области психологии и неврологии, изучает взаимосвязь между функцией мозга и поведением человека. Деятельность психоневролога в основном направлена ​​на людей с органическим поражением головного мозга и включает диагностику и психоневрологическую терапию.</span></p>
<h2><strong>В каких случаях обращаются за помощью к психоневрологу?</strong></h2>
<p><span style=\"font-weight: 400;\">Консультация врача в первую очередь предназначена для пациентов, страдающих неврологическими заболеваниями и расстройствами, такими как:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">инсульт,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">черепно-мозговая травма,</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">состояние после нейрохирургической операции (например, из-за опухоли головного мозга),</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">нейродегенеративные заболевания (болезнь Альцгеймера, Паркинсона, рассеянный склероз),</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">пациенты с нарушениями речи по типу афазии.</span></li>
</ul>
<p><span style=\"font-weight: 400;\">Следует отметить, что нейропсихологические тесты также проводятся при психических расстройствах, поскольку эти заболевания часто сопровождаются нарушениями когнитивных процессов.</span></p>
<h2><strong>Обязанности психоневролога включают в себя:</strong></h2>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">консультативный прием пациентов;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">лечение соматических заболеваний;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">реабилитацию пациентов после инсультов, инфарктов, тяжелых операций, длительного постельного режима;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">социальную адаптацию пациентов после алкогольной и никотиновой зависимости.</span></li>
</ul>
<h2><strong>Как проходит прием у специалиста?</strong></h2>
<p><span style=\"font-weight: 400;\">Форма и продолжительность приема зависят от многих факторов, включая психофизическое состояние пациента, сопутствующие заболевания и цель теста. Психоневрологическое обследование включает в себя: подробное интервью, собранное с пациентом (в особых случаях - с семьей), анализ медицинских карт, наблюдение за поведением пациента во время обследования, а также экспериментальные и клинические тесты и испытания, позволяющие оценить когнитивные способности, процессы. Важным элементом исследования также является попытка получить ответы на вопросы о наличии депрессивных и тревожных расстройств, перепадах настроения, способности контролировать эмоциональные реакции и т. д.</span></p>
<h2><strong>Отзывы о психоневрологах</strong></h2>
<p><span style=\"font-weight: 400;\">Воспользуйтесь возможностью подобрать хорошего психоневролога онлайн в вашем городе, согласно отзывам пользователей.&nbsp;</span></p>
<p><span style=\"font-weight: 400;\">Мы допускаем на страницы врачей исключительно отзывы пациентов, побывавших на приёме по записи, тем самым поддерживая правдивость и достоверность собранных отзывов и ретинга врача.</span></p>
<h2><strong>Как попасть на приём к психоневрологу?</strong></h2>
<p><span style=\"font-weight: 400;\">На ресурсе DOC.UA мы публикуем всю информацию о психоневрологах клиник Киева и регионов.&nbsp;</span></p>
<p><span style=\"font-weight: 400;\">Какая цена приёма врача? Работает ли доктор в клинике? Возможен ли выезд на вызов на дом? А может у него частный кабинет? Какие услуги входят в консультацию &mdash; всё это вы можете узнать при помощи нашего ресурса поиска врачей. Заявки на запись к врачу можно отправлять круглосуточно, а специалисты колл-центра свяжутся незамедлительно, уточнят время приёма, стоимость процедур, ответят на вопросы и дадут нужную информацию о посещении доктора.</span></p>",NULL,NULL,0,"Психоневролога","Психоневрологов","Психоневрологи",NULL,0,1,1,"","","Психоневролог"
107,"Аритмолог","aritmolog",NULL,NULL,NULL,"<p><span style=\"font-weight: 400;\">Аритмолог &ndash; это узкий специалист в области кардиологии, занимается лечением заболеваний, связанных с различными патологиями сердечного ритма.&nbsp;</span></p>
<p><span style=\"font-weight: 400;\">Врач занимается выявлением факторов, которые могут повлиять на последовательности сердечных сокращений:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">генетическая предрасположенность;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">инфекционное заражение;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">сидячий образ жизни;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">неправильное питание;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">нарушение водно-солевого баланса;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">хроническая умственная или физическая усталость;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">перенесенные простудым</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">вредные привычки и прочее.</span></li>
</ul>
<p><span style=\"font-weight: 400;\">В компетенцию аритмолога входит подбор индивидуального курса лечения или реабилитации для пациента, а также проведение различных исследований по мониторингу сердечного ритма пациентов.</span></p>
<h2><strong>Когда необходимо обратиться к специалисту</strong></h2>
<p><span style=\"font-weight: 400;\">Не стоит откладывать посещение доктора, если вы заметили такие симптомы, как:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">слишком быстрое или замедленное сердцебиение;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">ощущение одышки, слабости, усталости как при физических нагрузках, так и в состоянии покоя;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">частый озноб;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">беспричинный учащенный пульс.</span></li>
</ul>
<h2><strong>Какие заболевания входят в сферу компетенции аритмолога?</strong></h2>
<p><span style=\"font-weight: 400;\">Его сфера деятельности охватывает такие заболевания, как:</span></p>
<ul>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">пороки сердца;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">гипертоническая болезнь;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">ишемическая болезнь сердца;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">разновидности аритмии;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">заболевания с нарушением функции клапана, расположенного между желудочком и левым предсердием (митральным);</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">заболевания щитовидной железы;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">гормональные отклонения;</span></li>
<li style=\"font-weight: 400;\"><span style=\"font-weight: 400;\">заболевания нервной системы.</span></li>
</ul>
<p><span style=\"font-weight: 400;\">В ходе первичного приема аритмолог занимается сбором анамнеза (когда появились первые симптомы, есть ли сопутствующие болезни и т. д.), выслушает ритм сердца при помощи стетофонендоскопа.</span></p>
<h2><strong>Как найти врача аритмолога?</strong></h2>
<p><span style=\"font-weight: 400;\">На портале DOC.UA Вы найдете удобную систему поиска аритмолога Киева и других городах Украины. У каждого специалиста имеется рейтинг, который формируется на основании отзывом пациентов, которые посетили даного специалиста. В анкете каждого специалиста указан перечень оказываемых услуг, стоимость приёма, опыт работы, а также информация о том, осуществляет ли он выезд на дом. Найти аритмологов, которые консультируют на дому у пациента, можно на отдельной странице. Записаться на прием к врачу можно по телефону или заполнив онлайн-заявку.</span></p>",NULL,NULL,0,"Аритмолога","Аритмологов","Аритмологи",NULL,0,1,1,"","","Аритмолог"
108,"Онкогинеколог","onko",NULL,NULL,NULL,"<p>Гинеколог-онколог врач который специализируется на диагностике, лечении доброкачественных и злокачественных новообразований женских половых органов.&nbsp;</p>
<p>Во всем мире онкологические заболевания женских половых путей занимают одну из первых позиций. И опасность ее заключается в практически бессимптомном протекании на ранних этапах. Поэтому основной задачей врача специализации онкогинеколог &ndash; раннее выявление заболеваний и подбор эффективного лечения.&nbsp;</p>
<p>Профессия гинеколога-онколога подразумевает тесное сотрудничество с другими специалистами, такими как: онколог, гинеколог, эндокринолог, хирург, иммунолог, венеролог и др специалисты.</p>
